STAID,LOCAL,DATES,TIMES,MEDIM,STYPE,SAMPL,LABNO,HUNIT,GUNIT,PRJCT,LATDD,LNGDD,CNTYC,DATTD,DATTM,GUERA,GUNNM,GUSER,GUSYS,HDATM,SALTD,SNAME,VDATM,MAJRIVBAS,WELLUSE,WELLCOMPIN
423938075024001,OG 316,20140707,0902,WG,9,01401002,,020501010502,112SDGV,,42.66152778,-75.04372222,077,201407070902 EST,201407070902,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1335,OG 316,NGVD29,Susquehanna,Production,Sand and Gravel
423241074491101,OG 317,20091215,1000,WG,9,01000407,3510056,020501010303,112SDGV,2457LB36I,42.54369444,-74.82447222,077,200912151000 EST,200912151000,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1260,OG 317,NGVD29,Susquehanna,Production,Sand and Gravel
423241074491101,OG 317,20091215,1001,WG,9,01002506,,020501010303,112SDGV,,42.54369444,-74.82447222,077,200912151001 EST,200912151001,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1260,OG 317,NGVD29,Susquehanna,Production,Sand and Gravel
423718074401501,OG 374,20140729,0900,WG,9,01401493,2120121,020501010301,112SDGV,36S,42.62177778,-74.67077778,077,201407290900 EST,201407290900,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1440,OG 374,NAVD88,Susquehanna,Production,Sand and Gravel
423718074401501,OG 374,20140729,0902,WG,9,01401494,,020501010301,112SDGV,36S,42.62177778,-74.67077778,077,201407290902 EST,201407290902,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1440,OG 374,NAVD88,Susquehanna,Production,Sand and Gravel
423718074401501,OG 374,20140729,0903,WG,9,01401495,,020501010301,112SDGV,36S,42.62177778,-74.67077778,077,201407290903 EST,201407290903,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1440,OG 374,NAVD88,Susquehanna,Production,Sand and Gravel
422753075191901,OG 375,20140813,0900,WG,9,01401520,2300120,020501010803,112SDGV,36S,42.46494444,-75.32180556,077,201408130900 EST,201408130900,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1048,OG 375,NAVD88,Susquehanna,Production,Sand and Gravel
422753075191901,OG 375,20140813,0902,WG,9,01401521,,020501010803,112SDGV,36S,42.46494444,-75.32180556,077,201408130902 EST,201408130902,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1048,OG 375,NAVD88,Susquehanna,Production,Sand and Gravel
422753075191901,OG 375,20140813,0903,WG,9,01401522,,020501010803,112SDGV,36S,42.46494444,-75.32180556,077,201408130903 EST,201408130903,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1048,OG 375,NAVD88,Susquehanna,Production,Sand and Gravel
424604075110301,OG 504,20041013,1100,WG,9,00500050,2880126,020501010702,341GENS,24570326B,42.77450000,-75.20402778,077,200410131100 EST,200410131100,Paleozoic,Genesee Formation,Upper,Devonian,NAD83,1680,OG 504,NGVD29,Susquehanna,Domestic,Bedrock
424604075110301,OG 504,20041013,1110,WG,9,00500051,2890054,020501010702,341GENS,24570326B,42.77450000,-75.20402778,077,200410131110 EST,200410131110,Paleozoic,Genesee Formation,Upper,Devonian,NAD83,1680,OG 504,NGVD29,Susquehanna,Domestic,Bedrock
424604075110301,OG 504,20090908,0800,WG,9,00902896,2540141,020501010702,341GENS,LB36I,42.77450000,-75.20402778,077,200909080800 EST,200909080800,Paleozoic,Genesee Formation,Upper,Devonian,NAD83,1680,OG 504,NGVD29,Susquehanna,Domestic,Bedrock
424604075110301,OG 504,20090908,0901,WG,9,00903471,,020501010702,341GENS,,42.77450000,-75.20402778,077,200909080901 EST,200909080901,Paleozoic,Genesee Formation,Upper,Devonian,NAD83,1680,OG 504,NGVD29,Susquehanna,Domestic,Bedrock
422913075025901,OG 788,20041201,1100,WG,9,00500221,3370059,020501010606,341GENS,24570326B,42.48694444,-75.04972222,077,200412011100 EST,200412011100,Paleozoic,Genesee Formation,Upper,Devonian,NAD83,1310,OG 788,NGVD29,Susquehanna,Domestic,Bedrock
422913075025901,OG 788,20041201,1110,WG,9,00500222,3380150,020501010606,341GENS,24570326B,42.48694444,-75.04972222,077,200412011110 EST,200412011110,Paleozoic,Genesee Formation,Upper,Devonian,NAD83,1310,OG 788,NGVD29,Susquehanna,Domestic,Bedrock
424204074501901,OG 846,20041108,1100,WG,9,00500166,3140117,020501010203,341GENS,24570326B,42.70111111,-74.83861111,077,200411081100 EST,200411081100,Paleozoic,Genesee Formation,Upper,Devonian,NAD83,1325,OG 846,NGVD29,Susquehanna,Domestic,Bedrock
424204074501901,OG 846,20041108,1110,WG,9,00500167,3210010,020501010203,341GENS,24570326B,42.70111111,-74.83861111,077,200411081110 EST,200411081110,Paleozoic,Genesee Formation,Upper,Devonian,NAD83,1325,OG 846,NGVD29,Susquehanna,Domestic,Bedrock
424204074501901,OG 846,20090909,0800,WG,9,00902895,2540140,020501010203,341GENS,LB36I,42.70111111,-74.83861111,077,200909090800 EST,200909090800,Paleozoic,Genesee Formation,Upper,Devonian,NAD83,1325,OG 846,NGVD29,Susquehanna,Domestic,Bedrock
424204074501901,OG 846,20090909,0901,WG,9,00903472,,020501010203,341GENS,,42.70111111,-74.83861111,077,200909090901 EST,200909090901,Paleozoic,Genesee Formation,Upper,Devonian,NAD83,1325,OG 846,NGVD29,Susquehanna,Domestic,Bedrock
422946075131501,OG1054,20090902,0900,WG,9,00902900,2460130,020501010803,341GENS,LB36I,42.49591667,-75.21897222,077,200909020900 EST,200909020900,Paleozoic,Genesee Formation,Upper,Devonian,NAD83,1890,OG1054,NGVD29,Susquehanna,Domestic,Bedrock
422946075131501,OG1054,20090902,0901,WG,9,00903470,,020501010803,341GENS,,42.49591667,-75.21897222,077,200909020901 EST,200909020901,Paleozoic,Genesee Formation,Upper,Devonian,NAD83,1890,OG1054,NGVD29,Susquehanna,Domestic,Bedrock
425036075014601,OG1848,20090901,1100,WG,9,00902901,2460129,020501010102,344HMLN,LB36I,42.84347222,-75.02938889,077,200909011100 EST,200909011100,Paleozoic,Hamilton Group,Middle,Devonian,NAD83,1510,OG1848,NGVD29,Susquehanna,Domestic,Bedrock
425036075014601,OG1848,20090901,1101,WG,9,00903469,,020501010102,344HMLN,,42.84347222,-75.02938889,077,200909011101 EST,200909011101,Paleozoic,Hamilton Group,Middle,Devonian,NAD83,1510,OG1848,NGVD29,Susquehanna,Domestic,Bedrock
425036075014601,OG1848,20090908,1115,WG,9,00903475,,020501010102,344HMLN,,42.84347222,-75.02938889,077,200909081115 EST,200909081115,Paleozoic,Hamilton Group,Middle,Devonian,NAD83,1510,OG1848,NGVD29,Susquehanna,Domestic,Bedrock
425036075014601,OG1848,20090908,1116,WG,9,00903476,,020501010102,344HMLN,,42.84347222,-75.02938889,077,200909081116 EST,200909081116,Paleozoic,Hamilton Group,Middle,Devonian,NAD83,1510,OG1848,NGVD29,Susquehanna,Domestic,Bedrock
423024074583101,OG2287,20140805,0900,WG,9,01401508,2198525,020501010605,341GENS,36S,42.50686111,-74.97552778,077,201408050900 EST,201408050900,Paleozoic,Genesee Formation,Upper,Devonian,NAD83,1150,OG2287,NAVD88,Susquehanna,Domestic,Bedrock
423024074583101,OG2287,20140805,0902,WG,9,01401509,,020501010605,341GENS,36S,42.50686111,-74.97552778,077,201408050902 EST,201408050902,Paleozoic,Genesee Formation,Upper,Devonian,NAD83,1150,OG2287,NAVD88,Susquehanna,Domestic,Bedrock
423024074583101,OG2287,20140805,0903,WG,9,01401510,,020501010605,341GENS,36S,42.50686111,-74.97552778,077,201408050903 EST,201408050903,Paleozoic,Genesee Formation,Upper,Devonian,NAD83,1150,OG2287,NAVD88,Susquehanna,Domestic,Bedrock
423231074403301,SO1335,20090826,0900,WG,9,00902897,2390151,020501010403,344HMLN,LB36I,42.54427778,-74.67188889,095,200908260900 EST,200908260900,Paleozoic,Hamilton Group,Middle,Devonian,NAD83,1582,SO1335,NAVD88,Susquehanna,Domestic,Bedrock
423231074403301,SO1335,20090826,0901,WG,9,00903467,,020501010403,344HMLN,,42.54427778,-74.67188889,095,200908260901 EST,200908260901,Paleozoic,Hamilton Group,Middle,Devonian,NAD83,1582,SO1335,NAVD88,Susquehanna,Domestic,Bedrock
420233076092501,TI 351,20041014,0900,WG,9,00500048,2890059,020501030501,112SDGV,24570326B,42.04250000,-76.15694444,107,200410140900 EST,200410140900,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1180,TI 351,NGVD29,Susquehanna,Domestic,Sand and Gravel
420233076092501,TI 351,20041014,0910,WG,9,00500049,2940033,020501030501,112SDGV,24570326B,42.04250000,-76.15694444,107,200410140910 EST,200410140910,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1180,TI 351,NGVD29,Susquehanna,Domestic,Sand and Gravel
421226076193301,TI 401,20041006,1000,WG,9,00500017,2810128,020501030305,112PLSC,24570326B,42.20802778,-76.32519444,107,200410061000 EST,200410061000,Cenozoic,Pleistocene Series,Pleistocene,Quaternary,NAD83,889,TI 401,NAVD88,Susquehanna,Domestic,Bedrock
421226076193301,TI 401,20041006,1010,WG,9,00500018,2820261,020501030305,112PLSC,24570326B,42.20802778,-76.32519444,107,200410061010 EST,200410061010,Cenozoic,Pleistocene Series,Pleistocene,Quaternary,NAD83,889,TI 401,NAVD88,Susquehanna,Domestic,Bedrock
420745076314701,TI 425,20050315,0900,WG,9,00500591,0750064,020501030605,341JVWF,24570326B,42.12488611,-76.52847500,107,200503150900 EST,200503150900,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,1049,TI 425,NAVD88,Susquehanna,Domestic,Bedrock
420745076314701,TI 425,20050315,0910,WG,9,00500592,0760131,020501030605,341JVWF,24570326B,42.12488611,-76.52847500,107,200503150910 EST,200503150910,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,1049,TI 425,NAVD88,Susquehanna,Domestic,Bedrock
421347076294901,TI 461,20041007,1000,WG,9,00500015,2820258,020501030301,112SDGV,24570326B,42.22972222,-76.49705556,107,200410071000 EST,200410071000,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1018,TI 461,NAVD88,Susquehanna,Domestic,Sand and Gravel
421347076294901,TI 461,20041007,1010,WG,9,00500016,2820263,020501030301,112SDGV,24570326B,42.22972222,-76.49705556,107,200410071010 EST,200410071010,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,1018,TI 461,NAVD88,Susquehanna,Domestic,Sand and Gravel
420049076314001,TI 650,20091019,0900,WG,9,01000051,2940084,020501030605,112SDGV,2457LB36I,42.01191667,-76.52366667,107,200910190900 EST,200910190900,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,810,TI 650,NAVD88,Susquehanna,Production,Sand and Gravel
420049076314001,TI 650,20091019,0901,WG,9,01002495,,020501030605,112SDGV,,42.01191667,-76.52366667,107,200910190901 EST,200910190901,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,810,TI 650,NAVD88,Susquehanna,Production,Sand and Gravel
421350076110301,TI 892,20091104,0900,WG,9,01000229,3100061,020501030409,112SDGV,2457LB36I,42.23052778,-76.18427778,107,200911040900 EST,200911040900,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,970,TI 892,NGVD29,Susquehanna,Production,Sand and Gravel
421350076110301,TI 892,20091104,0901,WG,9,01002497,,020501030409,112SDGV,,42.23052778,-76.18427778,107,200911040901 EST,200911040901,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,970,TI 892,NGVD29,Susquehanna,Production,Sand and Gravel
421350076110301,TI 892,20140709,0800,WG,9,01401467,1910204,020501030409,112SDGV,36S,42.23052778,-76.18427778,107,201407090800 EST,201407090800,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,970,TI 892,NGVD29,Susquehanna,Production,Sand and Gravel
421350076110301,TI 892,20140709,0802,WG,9,01401468,,020501030409,112SDGV,36S,42.23052778,-76.18427778,107,201407090802 EST,201407090802,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,970,TI 892,NGVD29,Susquehanna,Production,Sand and Gravel
421350076110301,TI 892,20140709,0803,WG,9,01401469,,020501030409,112SDGV,36S,42.23052778,-76.18427778,107,201407090803 EST,201407090803,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,970,TI 892,NGVD29,Susquehanna,Production,Sand and Gravel
420123076221601,TI 921,20140721,0830,WG,9,01401477,2050016,020501030703,112SDGV,36S,42.02300000,-76.37113889,107,201407210830 EST,201407210830,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,785,TI 921,NAVD88,Susquehanna,Production,Sand and Gravel
420123076221601,TI 921,20140721,0832,WG,9,01401478,,020501030703,112SDGV,36S,42.02300000,-76.37113889,107,201407210832 EST,201407210832,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,785,TI 921,NAVD88,Susquehanna,Production,Sand and Gravel
420123076221601,TI 921,20140721,0833,WG,9,01401479,,020501030703,112SDGV,36S,42.02300000,-76.37113889,107,201407210833 EST,201407210833,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,785,TI 921,NAVD88,Susquehanna,Production,Sand and Gravel
422237076092001,TI1031,20140806,0800,WG,9,01401511,2190025,020501020405,341DVNNU,36S,42.37683333,-76.15544444,107,201408060800 EST,201408060800,Paleozoic,"Devonian, Upper",Upper,Devonian,NAD83,1517,TI1031,NAVD88,Susquehanna,Domestic,Bedrock
422237076092001,TI1031,20140806,0802,WG,9,01401512,,020501020405,341DVNNU,36S,42.37683333,-76.15544444,107,201408060802 EST,201408060802,Paleozoic,"Devonian, Upper",Upper,Devonian,NAD83,1517,TI1031,NAVD88,Susquehanna,Domestic,Bedrock
422237076092001,TI1031,20140806,0803,WG,9,01401513,,020501020405,341DVNNU,36S,42.37683333,-76.15544444,107,201408060803 EST,201408060803,Paleozoic,"Devonian, Upper",Upper,Devonian,NAD83,1517,TI1031,NAVD88,Susquehanna,Domestic,Bedrock
420710076225301,TI1170,20090930,0700,WG,9,00903073,2750071,020501030504,112SDGV,2457LB36I,42.11944444,-76.38097222,107,200909300700 EST,200909300700,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,900,TI1170,NGVD29,Susquehanna,Domestic,Sand and Gravel
420710076225301,TI1170,20090930,0701,WG,9,00903481,,020501030504,112SDGV,,42.11944444,-76.38097222,107,200909300701 EST,200909300701,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,900,TI1170,NGVD29,Susquehanna,Domestic,Sand and Gravel
420702076105301,TI1663,20140818,0800,WG,9,01401526,2310209,020501030502,341DVNNU,36S,42.11727778,-76.18127778,107,201408180800 EST,201408180800,Paleozoic,"Devonian, Upper",Upper,Devonian,NAD83,974,TI1663,NAVD88,Susquehanna,Domestic,Bedrock
420702076105301,TI1663,20140818,0802,WG,9,01401527,,020501030502,341DVNNU,36S,42.11727778,-76.18127778,107,201408180802 EST,201408180802,Paleozoic,"Devonian, Upper",Upper,Devonian,NAD83,974,TI1663,NAVD88,Susquehanna,Domestic,Bedrock
420702076105301,TI1663,20140818,0803,WG,9,01401528,,020501030502,341DVNNU,36S,42.11727778,-76.18127778,107,201408180803 EST,201408180803,Paleozoic,"Devonian, Upper",Upper,Devonian,NAD83,974,TI1663,NAVD88,Susquehanna,Domestic,Bedrock
420303076300701,TI1857,20140721,1200,WG,9,01401474,2050017,020501030605,341JVWF,36S,42.05091667,-76.50219444,107,201407211200 EST,201407211200,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,1416,TI1857,NAVD88,Susquehanna,Domestic,Bedrock
420303076300701,TI1857,20140721,1202,WG,9,01401475,,020501030605,341JVWF,36S,42.05091667,-76.50219444,107,201407211202 EST,201407211202,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,1416,TI1857,NAVD88,Susquehanna,Domestic,Bedrock
420303076300701,TI1857,20140721,1203,WG,9,01401476,,020501030605,341JVWF,36S,42.05091667,-76.50219444,107,201407211203 EST,201407211203,Paleozoic,Java-West Falls Formation,Upper,Devonian,NAD83,1416,TI1857,NAVD88,Susquehanna,Domestic,Bedrock
435000073461202,EX 159,20070815,1130,WG,9,00702452,2290054,020200010509,112SDGV,24570326D,43.83333333,-73.77000000,031,200708151130 EST,200708151130,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,850,EX 159,NAVD88,Upper Hudson,Production,Sand and Gravel
435000073461202,EX 159,20120816,0900,WG,9,01201695,2330086,020200010509,112SDGV,305B,43.83333333,-73.77000000,031,201208160900 EST,201208160900,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,850,EX 159,NAVD88,Upper Hudson,Production,Sand and Gravel
435000073461202,EX 159,20120816,0901,WG,9,01202277,,020200010509,112SDGV,305B,43.83333333,-73.77000000,031,201208160901 EST,201208160901,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,850,EX 159,NAVD88,Upper Hudson,Production,Sand and Gravel
435000073461202,EX 159,20120816,0902,WG,9,01202278,,020200010509,112SDGV,305B,43.83333333,-73.77000000,031,201208160902 EST,201208160902,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,850,EX 159,NAVD88,Upper Hudson,Production,Sand and Gravel
435943073401401,EX 586,20120815,0900,WG,9,01201699,2330083,020200010503,400PCMB,305B,43.99527778,-73.67027778,031,201208150900 EST,201208150900,Precambrian,Precambrian Erathem,,,NAD83,1014,EX 586,NAVD88,Upper Hudson,Domestic,Bedrock
435943073401401,EX 586,20120815,0901,WG,9,01202279,,020200010503,400PCMB,305B,43.99527778,-73.67027778,031,201208150901 EST,201208150901,Precambrian,Precambrian Erathem,,,NAD83,1014,EX 586,NAVD88,Upper Hudson,Domestic,Bedrock
435943073401401,EX 586,20120815,0902,WG,9,01202280,,020200010503,400PCMB,305B,43.99527778,-73.67027778,031,201208150902 EST,201208150902,Precambrian,Precambrian Erathem,,,NAD83,1014,EX 586,NAVD88,Upper Hudson,Domestic,Bedrock
435809074082601,EX 797,20070816,1100,WG,9,00702454,2290239,020200010105,400BCPX,24570326D,43.96930556,-74.14055556,031,200708161100 EST,200708161100,Precambrian,Basement Complex,,,NAD83,1597,EX 797,NAVD88,Upper Hudson,Domestic,Bedrock
434902074002001,EX1143,20071015,1000,WG,9,00800077,2900020,020200010405,400BCPX,24570326D,43.81722222,-74.00555556,031,200710151000 EST,200710151000,Precambrian,Basement Complex,,,NAD83,1957,EX1143,NAVD88,Upper Hudson,Domestic,Bedrock
431333074102001,FU 199,20120823,0900,WG,9,01201717,2370343,020200020606,112SDGV,305B,43.20558333,-74.19633333,035,201208230900 EST,201208230900,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,843,FU 199,NAVD88,Upper Hudson,Production,Sand and Gravel
431333074102001,FU 199,20120823,0901,WG,9,01202263,,020200020606,112SDGV,305B,43.20558333,-74.19633333,035,201208230901 EST,201208230901,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,843,FU 199,NAVD88,Upper Hudson,Production,Sand and Gravel
431333074102001,FU 199,20120823,0902,WG,9,01202264,,020200020606,112SDGV,305B,43.20558333,-74.19633333,035,201208230902 EST,201208230902,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,843,FU 199,NAVD88,Upper Hudson,Production,Sand and Gravel
430616074155501,FU 273,20070830,0930,WG,9,00702700,2430364,020200020605,112SDGV,24570326D,43.10444444,-74.26527778,035,200708300930 EST,200708300930,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,846,FU 273,NAVD88,Upper Hudson,Production,Sand and Gravel
430616074155501,FU 273,20120807,0900,WG,9,01201683,2210084,020200020605,112SDGV,305B,43.10444444,-74.26527778,035,201208070900 EST,201208070900,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,846,FU 273,NAVD88,Upper Hudson,Production,Sand and Gravel
430616074155501,FU 273,20120807,0901,WG,9,01202253,,020200020605,112SDGV,305B,43.10444444,-74.26527778,035,201208070901 EST,201208070901,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,846,FU 273,NAVD88,Upper Hudson,Production,Sand and Gravel
430616074155501,FU 273,20120807,0902,WG,9,01202254,,020200020605,112SDGV,305B,43.10444444,-74.26527778,035,201208070902 EST,201208070902,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,846,FU 273,NAVD88,Upper Hudson,Production,Sand and Gravel
430842074081101,FU 408,20120807,1200,WG,9,01201684,2210087,020200020705,112SDGV,305B,43.14486111,-74.10305556,091,201208071200 EST,201208071200,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,923,FU 408,NAVD88,Upper Hudson,Domestic,Sand and Gravel
430842074081101,FU 408,20120807,1201,WG,9,01202259,,020200020705,112SDGV,305B,43.14486111,-74.10305556,091,201208071201 EST,201208071201,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,923,FU 408,NAVD88,Upper Hudson,Domestic,Sand and Gravel
430842074081101,FU 408,20120807,1202,WG,9,01202260,,020200020705,112SDGV,305B,43.14486111,-74.10305556,091,201208071202 EST,201208071202,Cenozoic,Sand and Gravel,Pleistocene,Quaternary,NAD83,923,FU 408,NAVD88,Upper Hudson,Domestic,Sand and Gravel
432950074214401,H  56,20070827,1200,WG,9,00702696,2400258,020200020302,400BCPX,24570326D,43.49722222,-74.36222222,041,200708271200 EST,200708271200,Precambrian,Basement Complex,,,NAD83,1738,H  56,NAVD88,Upper Hudson,Production,Bedrock
432816074244501,H 201,20120821,0900,WG,9,01201689,2350158,020200020302,400PCMB,305B,43.47894444,-74.39088889,041,201208210900 EST,201208210900,Precambrian,Precambrian Erathem,,,NAD83,1738,H 201,NAVD88,Upper Hudson,Domestic,Bedrock
432816074244501,H 201,20120821,0901,WG,9,01202267,,020200020302,400PCMB,305B,43.47894444,-74.39088889,041,201208210901 EST,201208210901,Precambrian,Precambrian Erathem,,,NAD83,1738,H 201,NAVD88,Upper Hudson,Domestic,Bedrock
432816074244501,H 201,20120821,0902,WG,9,01202268,,020200020302,400PCMB,305B,43.47894444,-74.39088889,041,201208210902 EST,201208210902,Precambrian,Precambrian Erathem,,,NAD83,1738,H 201,NAVD88,Upper Hudson,Domestic,Bedrock
